time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
7.800,16.532,1866.278,-6.498,3.971,244.231
8.000,18.124,1915.172,-7.331,4.915,242.255
8.200,19.895,1964.026,-7.647,5.518,239.651
8.400,21.846,2012.783,-7.294,5.767,237.738
8.600,23.998,2061.344,-6.133,5.185,239.046
8.800,26.299,2109.801,-4.250,4.615,241.585
9.000,28.670,2158.302,-2.189,4.463,242.792
9.200,31.085,2206.852,-0.421,4.284,243.234
9.400,33.530,2255.448,0.851,3.869,242.973
9.600,35.960,2304.125,1.402,3.581,243.194
9.800,38.336,2352.885,1.078,3.857,243.791
10.000,40.756,2401.637,0.394,4.976,243.697
10.200,43.356,2450.369,-0.075,6.096,241.763
10.400,46.150,2499.051,-0.037,6.883,239.121
10.600,49.153,2547.695,0.634,7.280,237.828
10.800,52.402,2596.289,2.041,7.013,239.902
11.000,55.890,2644.936,3.836,6.089,242.727
11.200,59.607,2693.664,5.878,4.724,244.517
11.400,63.467,2742.471,8.020,3.829,245.255
11.600,67.375,2791.368,10.050,4.222,245.643
11.800,71.345,2840.373,12.095,5.486,244.903
12.000,75.438,2889.505,14.355,6.955,242.865
12.200,79.739,2938.685,16.911,6.882,243.959
12.400,84.319,2987.896,19.794,5.341,246.561
12.600,89.143,3037.146,22.943,3.861,247.805
12.800,94.079,3086.443,26.179,3.152,248.144
13.000,99.006,3135.838,29.205,3.670,248.826
13.200,103.922,3185.390,31.934,4.257,249.611
13.400,108.824,3235.111,34.268,4.445,250.403
13.600,113.667,3285.047,35.904,4.002,250.859
13.800,118.462,3335.045,37.016,4.401,250.849
14.000,123.353,3384.957,38.087,6.067,250.259
14.200,128.416,3434.790,39.507,7.425,248.057
14.400,133.645,3484.571,41.508,8.214,246.691
14.600,139.021,3534.385,43.899,8.237,248.795
14.800,144.548,3584.336,46.324,7.266,251.350
15.000,150.205,3634.425,48.683,6.037,252.474
15.200,156.002,3684.552,51.120,6.439,252.428
15.400,161.964,3734.688,53.902,7.777,251.144
15.600,168.074,3784.832,57.245,8.653,249.664
15.800,174.310,3834.994,60.952,8.703,251.837
16.000,180.674,3885.298,64.634,7.718,254.222
16.200,187.137,3935.741,68.173,6.524,255.075
16.400,193.711,3986.219,71.721,7.005,255.015
16.600,200.433,4036.688,75.594,8.392,253.629
16.800,207.289,4087.136,80.058,9.282,251.837
17.000,214.260,4137.568,84.936,9.358,254.008
17.200,221.355,4188.122,89.814,8.358,256.447
17.400,228.537,4238.819,94.522,6.917,257.302
17.600,235.742,4289.614,98.985,6.050,257.111
17.800,242.929,4340.463,103.151,6.587,257.645
18.000,250.129,4391.403,107.211,7.686,257.490
18.200,257.395,4442.455,111.400,8.729,256.633
18.400,264.772,4493.594,115.654,8.064,258.580
18.600,272.266,4544.842,119.868,6.364,259.878
18.800,279.818,4596.167,123.943,5.282,259.714
19.000,287.412,4647.473,127.968,6.029,259.879
19.200,295.057,4698.793,132.159,7.393,259.330
19.400,302.754,4750.128,136.816,8.345,258.054
19.600,310.513,4801.484,141.793,8.673,259.954
19.800,318.351,4852.995,146.641,7.776,261.883
20.000,326.222,4904.660,151.194,6.641,262.279
20.200,334.157,4956.374,155.590,7.182,262.470
20.400,342.229,5008.083,160.134,7.898,262.578
20.600,350.357,5059.827,164.716,8.081,263.097
20.800,358.496,5111.715,168.916,8.565,263.430
21.000,366.667,5163.799,172.305,8.778,263.501
21.200,374.835,5216.018,174.851,8.534,263.204
21.400,382.963,5268.316,176.458,8.339,262.958
21.600,391.046,5320.670,176.935,8.379,262.947
21.800,399.110,5373.064,176.143,8.725,263.248
22.000,407.139,5425.523,173.856,8.952,264.047
22.200,414.989,5478.082,170.050,8.833,265.255
22.400,422.615,5530.716,165.180,10.606,266.750
22.600,430.289,5583.390,159.853,14.739,265.956
22.800,438.537,5636.014,154.457,18.197,263.773
23.000,447.892,5688.439,149.135,20.512,262.934
23.200,458.568,5740.617,143.824,22.389,262.672
23.400,470.602,5792.490,138.406,24.074,262.701
23.600,483.997,5844.013,132.749,25.664,262.887
23.800,498.732,5895.142,126.708,27.249,263.110
24.000,514.768,5945.838,120.131,28.821,263.338
24.200,532.083,5996.037,112.849,30.385,263.476
24.400,550.792,6045.578,104.698,31.932,263.546
24.600,570.912,6094.387,95.678,33.502,263.637
24.800,592.413,6142.448,85.891,35.068,263.778
25.000,615.287,6189.744,75.476,36.652,263.944
25.200,639.519,6236.271,64.596,38.292,264.087
25.400,665.082,6282.042,53.433,39.932,264.212
25.600,691.933,6327.085,42.178,41.483,264.326
25.800,719.980,6371.472,31.009,42.972,264.426
26.000,749.062,6415.327,19.950,44.347,264.578
26.200,779.185,6458.609,9.031,45.547,264.838
26.400,810.416,6501.203,-1.722,46.627,265.151
26.600,842.855,6542.961,-12.190,47.673,265.415
26.800,876.417,6583.934,-22.273,48.861,265.595
27.000,910.929,6624.273,-32.030,50.091,265.744
27.200,946.377,6663.951,-41.481,51.259,265.959
27.400,982.808,6702.852,-50.627,52.358,266.196
27.600,1020.300,6740.815,-59.361,53.442,266.368
27.800,1058.772,6777.890,-67.604,54.689,266.462
28.000,1098.081,6814.235,-75.447,55.969,266.539
28.200,1138.212,6849.820,-82.925,57.213,266.671
28.400,1179.183,6884.555,-90.081,58.534,266.848
28.600,1220.998,6918.368,-97.000,59.987,267.032
28.800,1263.669,6951.154,-103.776,61.500,267.130
29.000,1307.263,6982.690,-110.379,62.726,267.333
29.200,1351.768,7012.883,-116.661,63.697,267.551
29.400,1397.078,7041.859,-122.408,64.487,267.565
29.600,1443.023,7069.877,-127.345,64.915,267.438
29.800,1489.362,7097.349,-131.319,64.670,267.292
30.000,1535.845,7124.727,-134.395,63.586,267.138
30.200,1582.338,7152.291,-136.838,61.569,266.767
30.400,1628.794,7180.159,-138.786,59.145,266.111
30.600,1675.130,7208.412,-140.169,57.243,265.741
30.800,1721.292,7237.064,-140.863,56.522,266.557
31.000,1767.377,7265.994,-140.959,57.200,269.685
31.200,1813.531,7295.019,-140.703,57.794,271.565
31.400,1859.830,7323.939,-140.095,58.942,271.158
31.600,1906.384,7352.496,-138.868,60.816,270.204
31.800,1953.272,7380.441,-136.924,62.468,269.626
32.000,2000.528,7407.530,-134.110,63.698,269.297
32.200,2048.092,7433.763,-130.366,64.748,268.986
32.400,2095.863,7459.282,-125.675,65.489,268.614
32.600,2143.727,7484.245,-119.998,65.849,268.188
32.800,2191.565,7508.835,-113.319,65.767,267.723
33.000,2239.285,7533.260,-105.716,65.486,267.783
33.200,2286.923,7557.654,-97.508,65.166,268.320
33.400,2334.463,7582.030,-88.713,64.535,267.997
33.600,2381.863,7606.402,-79.265,64.364,269.435
33.800,2429.240,7630.811,-69.576,64.730,270.825
34.000,2476.753,7655.251,-60.175,65.404,271.110
34.200,2524.531,7679.659,-51.517,65.943,271.038
34.400,2572.586,7704.009,-43.785,66.176,271.008
34.600,2620.900,7728.302,-37.092,66.134,271.370
34.800,2669.437,7752.562,-31.401,65.958,272.052
35.000,2718.168,7776.811,-26.688,65.865,272.237
35.200,2767.081,7801.065,-22.988,65.611,272.740
35.400,2816.131,7825.330,-20.077,65.166,274.030
35.600,2865.268,7849.614,-17.310,64.936,274.004
35.800,2914.489,7873.929,-14.279,64.756,273.160
36.000,2963.729,7898.239,-10.677,64.488,273.391
36.200,3012.945,7922.560,-6.513,64.633,275.024
36.400,3062.253,7946.921,-2.379,64.946,276.010
36.600,3111.711,7971.309,1.291,64.896,276.246
36.800,3161.285,7995.714,4.442,64.564,276.742
37.000,3210.916,8020.131,7.520,64.614,276.719
37.200,3260.622,8044.559,10.875,64.754,275.748
37.400,3310.345,8068.922,14.874,64.730,274.936
37.600,3359.986,8093.186,19.782,64.778,274.733
37.800,3409.562,8117.385,25.435,64.905,274.853
38.000,3459.080,8141.474,31.807,64.840,274.847
38.200,3508.470,8165.440,39.052,64.669,274.995
38.400,3557.685,8189.400,47.055,64.602,274.943
38.600,3606.759,8213.420,55.629,64.201,274.084
38.800,3655.664,8237.483,64.872,63.741,273.247
39.000,3704.348,8261.530,74.931,63.420,273.302
39.200,3752.831,8285.541,85.691,63.423,275.227
39.400,3801.209,8309.578,96.729,64.076,275.702
39.600,3849.685,8333.650,107.406,64.618,275.577
39.800,3898.303,8357.745,117.561,64.471,276.135
40.000,3947.012,8381.861,127.508,64.118,276.107
40.200,3995.675,8405.972,137.726,64.064,275.385
40.400,4044.277,8430.065,148.352,64.161,274.711
40.600,4092.783,8454.082,159.520,64.077,274.690
40.800,4141.150,8478.022,171.205,64.007,275.894
41.000,4189.491,8501.992,182.923,64.724,275.991
41.200,4238.000,8525.976,194.089,65.313,275.882
41.400,4286.688,8549.963,204.649,65.046,276.541
41.600,4335.505,8573.982,214.886,64.715,276.848
41.800,4384.366,8598.018,225.133,64.412,276.544
42.000,4433.140,8622.044,235.764,64.341,275.813
42.200,4481.828,8646.058,246.839,64.349,275.272
42.400,4530.392,8670.008,258.472,64.219,274.927
42.600,4578.758,8693.883,270.794,64.278,275.025
42.800,4627.013,8717.728,283.554,64.454,275.602
43.000,4675.207,8741.525,296.635,64.333,275.885
43.200,4723.299,8765.283,310.060,64.389,275.989
43.400,4771.368,8789.039,323.634,64.529,276.148
43.600,4819.413,8812.764,337.374,64.385,275.861
43.800,4867.317,8836.439,351.529,64.327,275.109
44.000,4915.124,8860.093,366.041,64.451,275.327
44.200,4962.847,8883.700,380.871,64.316,275.554
44.400,5010.439,8907.269,396.045,64.356,275.618
44.600,5057.988,8930.836,411.368,64.483,275.724
44.800,5105.494,8954.377,426.852,64.309,275.402
45.000,5152.796,8977.865,442.808,63.839,274.302
45.200,5199.840,9001.383,459.266,64.223,274.701
45.400,5246.864,9024.954,475.738,65.522,275.610
45.600,5294.150,9048.543,491.693,66.233,275.717
45.800,5341.733,9072.159,506.909,65.970,275.448
46.000,5389.513,9095.817,521.402,65.414,274.995
46.200,5437.437,9119.504,535.192,65.351,275.216
46.400,5485.568,9143.203,548.279,65.163,276.121
46.600,5533.856,9166.934,560.955,64.902,276.408
46.800,5582.214,9190.692,573.524,64.817,276.405
47.000,5630.595,9214.437,586.132,64.619,276.527
47.200,5678.957,9238.167,598.766,64.567,276.552
47.400,5727.374,9261.926,611.088,65.074,276.186
47.600,5775.947,9285.695,622.850,64.921,276.775
47.800,5824.648,9309.501,634.260,64.548,277.019
48.000,5873.399,9333.356,645.599,64.241,276.959
48.200,5922.143,9357.232,657.045,63.981,277.030
48.400,5970.852,9381.109,668.630,63.863,277.276
48.600,6019.541,9405.015,680.163,64.298,277.086
48.800,6068.304,9428.951,691.341,64.421,277.393
49.000,6117.159,9452.921,702.264,64.287,277.399
49.200,6166.020,9476.886,713.297,64.141,276.862
49.400,6214.801,9500.818,724.697,64.268,276.920
49.600,6263.555,9524.736,736.313,64.479,277.181
49.800,6312.305,9548.619,748.095,64.421,277.289
50.000,6361.004,9572.457,760.122,64.518,277.339
50.200,6409.697,9596.279,772.264,64.723,277.186
50.400,6458.351,9620.030,784.674,64.786,276.245
50.600,6506.831,9643.656,797.708,64.610,275.594
50.800,6555.018,9667.258,811.442,64.684,275.820
51.000,6602.991,9690.934,825.572,64.598,275.681
51.200,6650.820,9714.691,839.983,63.757,274.775
51.400,6698.442,9738.526,854.838,63.095,273.710
51.600,6745.780,9762.393,870.284,62.798,272.945
51.800,6792.807,9786.225,886.397,62.660,272.895
52.000,6839.513,9810.020,903.153,62.925,273.636
52.200,6886.070,9833.821,920.210,63.410,274.429
52.400,6932.701,9857.645,937.163,63.478,275.276
52.600,6979.444,9881.512,953.813,63.213,274.959
52.800,7026.301,9905.439,969.971,63.590,274.269
53.000,7073.392,9929.421,985.308,64.075,273.883
53.200,7120.728,9953.457,999.707,64.232,273.880
53.400,7168.240,9977.546,1013.355,64.071,274.607
53.600,7215.831,10001.663,1026.637,64.072,274.940
53.800,7263.514,10025.806,1039.692,64.156,275.040
54.000,7311.251,10049.949,1052.669,63.996,275.004
54.200,7358.995,10074.091,1065.581,64.129,275.203
54.400,7406.881,10098.277,1078.037,64.423,274.983
54.600,7454.953,10122.516,1089.782,64.480,274.810
54.800,7503.180,10146.809,1100.857,64.561,275.538
55.000,7551.537,10171.134,1111.521,64.548,275.881
