time_s,x_east_m,y_north_m,z_up_m,heading_deg,u_mps
8.000,-0.692,1908.825,-1.130,358.734,241.973
8.200,-0.991,1957.346,-2.050,358.826,240.616
8.400,-1.258,2005.819,-2.367,358.929,239.441
8.600,-1.506,2054.227,-2.221,358.964,240.433
8.800,-1.742,2102.617,-1.832,358.880,241.620
9.000,-1.978,2151.023,-1.483,358.722,242.066
9.200,-2.223,2199.438,-1.398,358.393,241.624
9.400,-2.495,2247.794,-1.554,358.228,241.457
9.600,-2.808,2296.127,-1.873,358.332,241.585
9.800,-3.152,2344.503,-2.231,358.484,240.777
10.000,-3.502,2392.883,-2.291,358.595,239.548
10.200,-3.823,2441.197,-1.874,358.533,240.003
10.400,-4.105,2489.467,-1.150,358.135,240.882
10.600,-4.388,2537.696,-0.263,357.949,241.058
10.800,-4.704,2585.943,0.287,358.181,240.913
11.000,-5.050,2634.218,0.145,358.041,240.292
11.200,-5.433,2682.429,-0.509,357.926,240.355
11.400,-5.853,2730.606,-1.494,358.228,240.971
11.600,-6.285,2778.816,-2.626,358.334,240.545
11.800,-6.739,2827.032,-3.449,358.361,239.246
12.000,-7.219,2875.240,-3.864,358.542,238.090
12.200,-7.699,2923.408,-3.917,358.584,239.029
12.400,-8.159,2971.531,-3.603,358.244,240.083
12.600,-8.634,3019.609,-3.063,358.132,240.328
12.800,-9.137,3067.700,-2.807,358.465,240.223
13.000,-9.649,3115.821,-3.223,358.417,239.658
13.200,-10.186,3163.884,-4.147,358.214,239.726
13.400,-10.758,3211.918,-5.403,358.262,240.329
13.600,-11.353,3260.000,-6.861,358.352,240.026
13.800,-11.958,3308.121,-8.134,358.287,238.676
14.000,-12.569,3356.207,-8.792,358.290,237.140
14.200,-13.191,3404.233,-8.806,358.396,236.130
14.400,-13.822,3452.168,-8.238,358.443,237.387
14.600,-14.463,3500.057,-7.313,358.445,238.818
14.800,-15.113,3547.950,-6.326,358.405,239.521
15.000,-15.776,3595.868,-5.566,358.313,239.514
15.200,-16.454,3643.788,-5.236,358.027,238.774
15.400,-17.163,3691.649,-5.319,358.125,238.907
15.600,-17.887,3739.506,-5.791,358.159,239.279
15.800,-18.634,3787.350,-6.170,357.971,238.549
16.000,-19.445,3835.178,-6.182,357.905,237.209
16.200,-20.322,3882.974,-5.756,357.816,235.931
16.400,-21.260,3930.679,-4.827,357.842,236.774
16.600,-22.243,3978.343,-3.613,357.954,237.981
16.800,-23.253,4026.015,-2.406,358.056,238.518
17.000,-24.280,4073.726,-1.534,358.220,238.552
17.200,-25.313,4121.476,-1.287,358.037,238.007
17.400,-26.366,4169.174,-1.502,357.793,237.987
17.600,-27.449,4216.845,-2.029,357.824,238.499
17.800,-28.552,4264.565,-2.749,357.892,238.104
18.000,-29.662,4312.316,-3.282,357.941,236.712
18.200,-30.748,4360.023,-3.268,358.035,235.461
18.400,-31.792,4407.649,-2.754,357.956,236.353
18.600,-32.795,4455.231,-1.914,357.566,237.421
18.800,-33.801,4502.774,-0.890,357.408,237.750
19.000,-34.834,4550.343,-0.176,357.676,237.754
19.200,-35.882,4597.951,-0.122,357.590,237.214
19.400,-36.959,4645.506,-0.553,357.408,237.209
19.600,-38.071,4693.031,-1.298,357.501,237.762
19.800,-39.207,4740.603,-2.244,357.653,237.447
20.000,-40.347,4788.210,-3.017,357.800,236.104
20.200,-41.450,4835.778,-3.256,357.977,234.859
20.400,-42.496,4883.274,-3.006,357.900,235.710
20.600,-43.488,4930.730,-2.435,357.470,236.763
20.800,-44.472,4978.150,-1.682,357.245,237.093
21.000,-45.485,5025.596,-1.238,357.427,237.103
21.200,-46.524,5073.078,-1.450,357.273,236.565
21.400,-47.597,5120.506,-2.143,357.136,236.558
21.600,-48.705,5167.902,-3.145,357.374,237.130
21.800,-49.832,5215.333,-4.294,357.413,236.706
22.000,-50.993,5262.771,-5.147,357.360,235.413
22.200,-52.195,5310.204,-5.612,357.481,234.230
22.400,-53.414,5357.599,-5.730,357.558,235.095
22.600,-54.632,5404.962,-5.531,357.469,236.349
22.800,-55.849,5452.323,-5.253,357.143,236.755
23.000,-57.093,5499.660,-5.042,357.157,236.414
23.200,-58.360,5547.002,-5.351,357.439,236.023
23.400,-59.643,5594.327,-6.313,357.430,236.238
23.600,-60.934,5641.615,-7.543,357.402,236.534
23.800,-62.238,5688.906,-8.763,357.722,236.156
24.000,-63.538,5736.229,-9.808,357.997,234.906
24.200,-64.812,5783.531,-10.369,358.064,233.665
24.400,-66.055,5830.768,-10.463,357.969,234.495
24.600,-67.268,5877.975,-10.247,357.601,235.578
24.800,-68.497,5925.151,-9.858,357.589,235.955
25.000,-69.743,5972.356,-9.782,357.886,235.972
25.200,-70.994,6019.592,-10.336,357.691,235.411
25.400,-72.264,6066.771,-11.351,357.455,235.420
25.600,-73.562,6113.922,-12.698,357.574,236.026
25.800,-74.873,6161.125,-14.272,357.757,235.778
26.000,-76.185,6208.374,-15.697,357.861,234.475
26.200,-77.481,6255.598,-16.547,357.975,232.955
26.400,-78.767,6302.772,-16.784,358.039,231.935
26.600,-80.049,6349.861,-16.465,358.011,233.152
26.800,-81.332,6396.912,-15.802,357.952,234.619
27.000,-82.619,6443.971,-15.079,357.877,235.399
27.200,-83.915,6491.059,-14.577,357.781,235.490
27.400,-85.221,6538.156,-14.491,357.516,234.838
27.600,-86.553,6585.200,-14.802,357.564,234.951
27.800,-87.898,6632.259,-15.567,357.804,235.542
28.000,-89.236,6679.361,-16.462,357.890,234.909
28.200,-90.550,6726.462,-17.001,358.007,233.533
28.400,-91.840,6773.537,-17.080,358.138,232.314
28.600,-93.108,6820.543,-16.703,358.091,233.196
28.800,-94.361,6867.521,-16.054,357.965,234.472
29.000,-95.608,6914.502,-15.356,357.631,234.927
29.200,-96.882,6961.464,-14.745,357.687,234.651
29.400,-98.165,7008.441,-14.667,358.052,234.312
29.600,-99.440,7055.414,-15.250,357.959,234.525
29.800,-100.728,7102.356,-16.105,357.714,234.791
30.000,-102.051,7149.302,-16.953,357.628,234.357
30.200,-103.408,7196.291,-17.693,357.586,233.145
30.400,-104.785,7243.274,-18.056,357.515,231.890
30.600,-106.159,7290.179,-17.909,357.407,232.747
30.800,-107.521,7337.043,-17.430,357.108,233.839
31.000,-108.907,7383.870,-16.758,357.060,234.209
31.200,-110.322,7430.723,-16.382,357.484,234.268
31.400,-111.736,7477.620,-16.663,357.560,233.806
31.600,-113.166,7524.487,-17.504,357.613,234.123
31.800,-114.602,7571.370,-18.839,357.505,234.669
32.000,-116.070,7618.263,-20.162,357.165,234.040
32.200,-117.619,7665.157,-21.152,356.934,232.782
32.400,-119.249,7712.054,-21.803,356.837,231.607
32.600,-120.935,7758.909,-22.083,356.874,232.448
32.800,-122.656,7805.730,-22.037,356.885,233.716
33.000,-124.397,7852.563,-21.964,356.878,234.348
33.200,-126.156,7899.425,-22.153,356.824,234.309
33.400,-127.936,7946.288,-22.796,356.630,233.590
33.600,-129.744,7993.083,-23.834,356.481,233.595
33.800,-131.590,8039.854,-25.203,356.500,234.195
34.000,-133.468,8086.676,-26.796,356.510,233.950
34.200,-135.381,8133.542,-28.242,356.615,232.684
34.400,-137.296,8180.393,-29.161,356.817,231.189
34.600,-139.181,8227.187,-29.436,356.973,230.187
34.800,-141.026,8273.898,-29.148,356.939,231.380
35.000,-142.838,8320.559,-28.476,356.621,232.685
35.200,-144.661,8367.179,-27.561,356.522,233.241
35.400,-146.514,8413.827,-26.896,356.889,233.456
35.600,-148.371,8460.534,-26.869,357.154,233.222
35.800,-150.231,8507.234,-27.423,357.083,233.337
36.000,-152.094,8553.900,-28.184,357.127,233.501
36.200,-153.961,8600.571,-28.904,357.383,232.970
36.400,-155.824,8647.271,-29.438,357.453,231.648
36.600,-157.678,8693.938,-29.486,357.401,230.420
36.800,-159.518,8740.532,-29.069,357.301,231.279
37.000,-161.347,8787.099,-28.391,357.175,232.531
37.200,-163.176,8833.681,-27.723,357.030,233.147
37.400,-165.015,8880.294,-27.330,356.854,233.103
37.600,-166.870,8926.912,-27.398,356.528,232.380
37.800,-168.752,8973.466,-27.863,356.332,232.359
38.000,-170.671,9019.996,-28.663,356.382,232.935
38.200,-172.620,9066.578,-29.693,356.443,232.673
38.400,-174.591,9113.199,-30.583,356.485,231.382
38.600,-176.555,9159.789,-30.971,356.582,230.162
38.800,-178.494,9206.313,-30.897,356.557,230.974
39.000,-180.411,9252.815,-30.567,356.422,232.194
39.200,-182.316,9299.322,-30.199,356.041,232.590
39.400,-184.243,9345.809,-29.919,355.982,232.275
39.600,-186.201,9392.305,-30.169,356.179,231.919
39.800,-188.187,9438.787,-31.070,356.196,232.116
40.000,-190.179,9485.232,-32.239,356.300,232.413
40.200,-192.165,9531.658,-33.323,356.242,231.879
40.400,-194.210,9578.007,-33.992,355.994,231.382
40.600,-196.447,9624.261,-34.326,356.410,231.358
40.800,-198.959,9670.432,-34.597,357.499,230.750
41.000,-201.782,9716.492,-35.043,356.823,230.225
41.200,-205.137,9762.418,-35.739,352.351,229.728
41.400,-209.438,9808.173,-36.840,346.835,227.814
41.600,-214.931,9853.652,-38.712,342.655,225.508
41.800,-221.512,9898.793,-41.730,339.970,223.632
42.000,-228.876,9943.638,-45.970,338.270,222.164
42.200,-236.868,9988.283,-51.369,337.070,221.500
42.400,-245.546,10032.720,-58.002,335.901,221.027
42.600,-255.064,10076.812,-65.966,334.485,220.808
42.800,-265.533,10120.471,-75.206,332.724,220.767
43.000,-277.022,10163.656,-85.603,330.639,220.837
43.200,-289.580,10206.342,-97.024,328.315,220.979
