Time_s,d1_A0100_B0100_km,d2_A0100_B0200_km,d3_A0200_B0100_km,d4_A0200_B0200_km,h1_A0100_m,h2_A0200_m,h3_B0100_m,h4_B0200_m,v1_A0100_ms,v2_A0200_ms,v3_B0100_ms,v4_B0200_ms,theta1_A0100_B0100_deg,theta2_A0100_B0200_deg,theta3_A0200_B0100_deg,theta4_A0200_B0200_deg,psi1_A0100_B0100_deg,psi2_A0100_B0200_deg,psi3_A0200_B0100_deg,psi4_A0200_B0200_deg,jammed_A0100,jammed_A0200,action_B0100,action_B0200
7.000,84.041,84.096,84.083,84.130,5942.203,5971.725,5942.185,6022.239,356.999,353.445,357.001,349.002,1.433,1.973,-6.629,-6.089,1.433,7.321,0.875,6.763,1,1,search,search
7.200,83.898,83.955,83.941,83.990,5941.896,5972.801,5941.877,6023.270,356.991,353.251,356.992,348.730,1.317,1.862,-6.473,-5.928,1.316,7.115,0.751,6.549,1,1,search,search
7.400,83.755,83.815,83.800,83.851,5941.494,5973.882,5941.476,6023.313,356.815,353.227,356.817,348.292,1.504,2.054,-6.597,-6.046,1.503,7.325,0.930,6.752,1,1,search,search
7.600,83.613,83.674,83.658,83.711,5941.095,5974.870,5941.076,6022.867,356.811,353.037,356.812,348.344,1.384,1.940,-6.439,-5.883,1.383,7.305,0.803,6.725,1,1,search,search
7.800,83.470,83.534,83.517,83.572,5940.527,5975.861,5940.508,6022.617,356.862,353.018,356.864,348.170,1.416,1.977,-6.565,-6.003,1.415,7.483,0.828,6.895,1,1,search,search
8.000,83.327,83.393,83.375,83.433,5939.956,5976.757,5939.937,6022.718,356.737,352.832,356.739,348.214,1.588,2.155,-6.403,-5.835,1.587,7.395,0.993,6.800,1,1,search,search
8.200,83.185,83.253,83.234,83.293,5939.595,5977.656,5939.576,6022.902,356.755,352.818,356.756,348.112,1.519,2.092,-6.530,-5.957,1.519,7.585,0.917,6.983,1,1,search,search
8.400,83.042,83.113,83.093,83.154,5939.435,5978.457,5939.416,6023.169,356.605,352.638,356.606,348.179,1.698,2.276,-6.364,-5.785,1.697,7.486,1.087,6.877,1,1,search,search
8.600,82.899,82.972,82.951,83.015,5939.471,5979.259,5939.452,6023.368,356.618,352.628,356.620,348.064,1.581,2.164,-6.492,-5.908,1.580,7.674,0.963,7.057,1,1,search,search
8.800,82.757,82.832,82.810,82.876,5939.497,5979.859,5939.478,6023.671,356.441,352.681,356.443,347.830,1.758,2.347,-6.477,-5.888,1.757,7.436,1.133,6.812,1,1,search,search
9.000,82.614,82.692,82.669,82.736,5939.565,5980.305,5939.546,6024.196,356.431,352.508,356.433,347.769,1.645,2.239,-6.330,-5.736,1.644,7.550,1.012,6.919,1,1,search,search
9.200,82.472,82.551,82.527,82.597,5939.554,5980.840,5939.535,6025.005,356.250,352.546,356.251,347.465,1.825,2.426,-6.426,-5.826,1.824,7.570,1.185,6.931,1,1,search,search
9.400,82.329,82.411,82.386,82.458,5939.554,5981.516,5939.535,6026.012,356.238,352.414,356.240,347.479,1.710,2.315,-6.267,-5.661,1.709,7.428,1.062,6.781,1,1,search,search
9.600,82.187,82.271,82.245,82.319,5939.461,5982.364,5939.442,6026.974,356.058,352.434,356.060,347.301,1.894,2.505,-6.383,-5.772,1.893,7.629,1.239,6.975,1,1,search,search
9.800,82.045,82.131,82.104,82.180,5939.372,5983.189,5939.353,6027.949,356.049,352.263,356.051,347.344,1.777,2.393,-6.224,-5.607,1.775,7.541,1.113,6.879,1,1,search,search
10.000,81.902,81.991,81.963,82.041,5939.187,5984.050,5939.168,6028.826,355.874,352.260,355.875,347.162,1.965,2.587,-6.343,-5.721,1.964,7.736,1.294,7.067,1,1,search,search
10.200,81.760,81.851,81.821,81.902,5939.002,5984.828,5938.983,6029.691,355.869,352.086,355.871,346.994,1.846,2.473,-6.183,-5.555,1.844,7.372,1.167,6.695,1,1,lock_on,search
10.400,81.618,81.711,81.680,81.763,5938.648,5985.615,5938.629,6030.266,355.921,352.081,355.923,346.904,1.881,2.514,-6.304,-5.671,1.880,7.526,1.195,6.841,1,1,lock_on,search
10.600,81.475,81.571,81.539,81.624,5938.269,5986.308,5938.251,6030.679,355.805,351.910,355.806,346.752,2.064,2.702,-6.142,-5.503,2.063,7.580,1.370,6.888,1,1,lock_on,search
10.800,81.333,81.432,81.398,81.485,5937.972,5987.003,5937.954,6031.246,355.820,351.908,355.822,346.395,1.963,2.607,-6.266,-5.622,1.962,7.793,1.261,7.093,1,1,lock_on,attack_maneuver
11.000,81.191,81.292,81.257,81.347,5937.615,5987.602,5937.597,6032.299,355.656,351.741,355.658,345.953,2.145,2.794,-6.100,-5.450,2.143,8.103,1.435,7.395,1,1,lock_on,attack_maneuver
11.200,81.049,81.152,81.116,81.208,5937.385,5988.200,5937.367,6033.822,355.586,351.744,355.312,345.167,2.165,2.820,-6.226,-5.571,1.996,9.924,1.280,9.209,1,1,lock_on,attack_maneuver
11.400,80.907,81.013,80.975,81.070,5937.580,5988.630,5937.492,6036.021,355.288,351.801,354.944,344.103,2.336,2.998,-6.212,-5.550,2.030,14.754,1.306,14.030,1,1,lock_on,attack_maneuver
11.600,80.765,80.875,80.834,80.933,5938.155,5989.130,5937.957,6038.510,355.268,351.425,354.731,343.012,2.197,2.867,-6.032,-5.361,2.222,18.004,1.490,17.273,1,1,lock_on,attack_maneuver
11.800,80.623,80.738,80.694,80.796,5938.804,5990.890,5938.647,6040.884,355.087,350.569,354.538,342.106,2.372,3.053,-5.488,-4.807,1.853,20.735,1.113,19.995,1,1,lock_on,attack_maneuver
12.000,80.481,80.601,80.553,80.660,5939.532,5994.461,5939.181,6043.301,355.075,349.574,354.542,341.037,2.249,2.941,-4.653,-3.960,1.952,22.875,1.205,22.129,1,1,lock_on,attack_maneuver
12.200,80.339,80.465,80.413,80.526,5940.196,5999.673,5939.888,6046.056,354.887,348.797,354.266,339.675,2.435,3.141,-3.853,-3.147,1.838,24.891,1.083,24.137,1,1,lock_on,attack_maneuver
12.400,80.198,80.331,80.273,80.393,5940.873,6006.642,5940.825,6049.104,354.868,347.827,354.226,338.031,2.316,3.037,-3.542,-2.820,1.715,27.143,0.954,26.383,1,1,lock_on,attack_maneuver
12.600,80.056,80.197,80.134,80.261,5941.388,6015.538,5941.755,6051.731,354.903,346.534,353.999,336.938,2.351,3.090,-3.251,-2.511,1.922,29.851,1.155,29.085,1,1,lock_on,attack_maneuver
12.800,79.914,80.065,79.995,80.132,5941.811,6026.597,5942.719,6053.529,354.986,344.956,353.993,336.184,2.378,3.137,-2.606,-1.847,1.842,32.281,1.069,31.509,1,1,lock_on,attack_maneuver
13.000,79.772,79.934,79.857,80.003,5942.287,6039.523,5943.599,6054.609,354.857,343.767,353.760,335.283,2.544,3.323,-1.466,-0.686,2.038,34.283,1.260,33.505,1,1,lock_on,attack_maneuver
13.200,79.631,79.804,79.719,79.877,5942.937,6053.918,5944.485,6055.206,354.856,342.774,353.746,334.540,2.435,3.236,-0.330,0.471,1.945,36.191,1.162,35.410,1,1,lock_on,attack_maneuver
13.400,79.489,79.676,79.582,79.752,5943.754,6069.765,5945.275,6055.776,354.697,341.971,353.567,333.585,2.597,3.421,-0.354,0.471,2.137,37.859,1.351,37.073,1,1,lock_on,attack_maneuver
13.600,79.348,79.548,79.445,79.629,5944.810,6086.626,5946.055,6056.873,354.672,341.361,353.358,333.313,2.488,3.337,-0.879,-0.030,1.754,37.938,0.964,37.150,1,1,lock_on,attack_maneuver
13.800,79.206,79.422,79.308,79.507,5946.059,6104.136,5946.537,6058.386,354.493,340.684,353.234,333.607,2.647,3.520,-0.896,-0.021,1.912,35.067,1.119,34.275,1,1,lock_on,attack_maneuver
14.000,79.065,79.295,79.172,79.385,5947.450,6122.798,5946.860,6059.456,354.335,339.658,352.343,333.485,2.590,3.489,-0.795,0.106,1.959,34.300,1.162,33.504,1,1,lock_on,attack_maneuver
14.200,78.924,79.168,79.037,79.264,5948.320,6143.270,5947.214,6059.969,353.864,338.074,351.863,333.005,2.843,3.768,-0.307,0.619,1.834,34.323,1.034,33.525,1,1,lock_on,attack_maneuver
14.400,78.783,79.042,78.903,79.144,5948.822,6165.397,5947.666,6060.417,353.757,336.974,351.685,332.010,2.717,3.667,-0.033,0.919,2.012,34.325,1.210,33.523,1,1,lock_on,attack_maneuver
14.600,78.642,78.916,78.770,79.025,5949.311,6188.505,5948.322,6060.540,353.608,336.267,351.317,331.412,2.852,3.828,0.083,1.060,1.916,34.247,1.111,33.444,1,1,lock_on,attack_maneuver
14.800,78.501,78.790,78.637,78.906,5949.909,6212.353,5949.149,6059.873,353.601,335.611,351.108,330.671,2.736,3.738,0.283,1.286,2.088,34.390,1.281,33.584,1,1,lock_on,attack_maneuver
15.000,78.360,78.664,78.504,78.788,5950.461,6236.921,5950.108,6058.761,353.414,334.948,350.603,330.257,2.885,3.913,0.374,1.403,2.095,34.173,1.285,33.365,1,1,lock_on,attack_maneuver
15.200,78.219,78.539,78.372,78.671,5951.042,6262.244,5950.547,6057.530,353.396,334.045,350.109,329.818,2.769,3.822,0.617,1.672,2.394,34.258,1.583,33.448,1,1,search,attack_maneuver
15.400,78.079,78.413,78.241,78.554,5951.540,6288.490,5950.667,6056.404,353.210,332.864,349.930,329.535,2.920,4.000,0.960,2.041,1.900,34.118,1.087,33.306,1,1,search,attack_maneuver
15.600,77.938,78.288,78.111,78.438,5952.051,6315.491,5950.914,6055.371,353.194,331.994,349.179,329.114,2.804,3.910,1.427,2.534,1.972,34.238,1.157,33.425,1,1,search,attack_maneuver
15.800,77.798,78.162,77.981,78.323,5952.472,6342.968,5951.595,6054.530,353.011,331.410,348.811,328.815,2.959,4.091,1.983,3.116,1.875,34.113,1.058,33.298,1,1,search,attack_maneuver
16.000,77.658,78.037,77.851,78.207,5952.902,6370.942,5952.587,6053.815,353.000,330.751,348.673,328.384,2.843,4.001,2.303,3.463,1.738,34.243,0.921,33.427,1,1,search,attack_maneuver
16.200,77.518,77.912,77.722,78.093,5953.239,6399.486,5953.153,6053.360,352.822,330.051,348.215,328.209,3.003,4.187,2.441,3.627,1.993,33.767,1.174,32.950,1,1,search,defensive_positioning
16.400,77.378,77.787,77.594,77.979,5953.583,6428.650,5953.379,6053.435,352.815,329.268,348.126,328.122,2.886,4.096,2.447,3.659,1.959,32.439,1.140,31.620,1,1,search,defensive_positioning
16.600,77.237,77.661,77.466,77.865,5953.833,6458.482,5953.447,6054.553,352.642,328.276,347.926,327.949,3.050,4.287,2.578,3.816,2.137,30.492,1.316,29.672,1,1,search,defensive_positioning
16.800,77.097,77.535,77.338,77.751,5954.088,6489.143,5953.429,6056.662,352.641,327.020,347.947,327.638,2.933,4.195,2.826,4.088,2.030,28.055,1.208,27.234,1,1,search,defensive_positioning
17.000,76.957,77.409,77.212,77.637,5954.248,6520.497,5953.271,6059.315,352.473,326.064,347.818,327.150,3.102,4.388,3.178,4.465,2.196,25.262,1.373,24.440,1,1,search,defensive_positioning
17.200,76.818,77.281,77.086,77.523,5954.412,6552.285,5953.190,6062.123,352.476,325.400,347.586,326.526,2.985,4.293,3.647,4.956,1.912,22.566,1.089,21.744,1,1,search,defensive_positioning
17.400,76.678,77.153,76.960,77.409,5954.480,6584.513,5953.337,6064.752,352.313,324.670,347.501,325.652,3.159,4.489,3.903,5.234,2.169,20.086,1.346,19.262,1,1,search,defensive_positioning
17.600,76.538,77.023,76.835,77.294,5954.549,6617.256,5953.925,6067.081,352.321,323.848,347.135,324.631,3.041,4.391,4.001,5.351,2.114,17.909,1.290,17.086,1,1,search,defensive_positioning
17.800,76.398,76.893,76.711,77.178,5954.521,6650.577,5954.790,6069.257,352.164,322.825,347.142,323.620,3.220,4.588,4.217,5.585,1.934,15.904,1.110,15.079,1,1,search,defensive_positioning
18.000,76.258,76.762,76.587,77.063,5954.492,6684.555,5955.609,6071.504,352.177,321.815,346.976,322.645,3.102,4.486,4.216,5.600,2.097,13.967,1.272,13.142,1,1,search,defensive_positioning
18.200,76.119,76.631,76.464,76.948,5954.294,6719.013,5956.319,6074.033,352.247,321.038,346.999,321.914,3.132,4.531,4.330,5.729,1.988,12.025,1.163,11.199,1,1,search,defensive_positioning
18.400,75.979,76.499,76.341,76.833,5954.068,6753.974,5956.739,6076.791,352.148,320.015,347.079,321.277,3.304,4.717,4.580,5.992,2.023,10.086,1.199,9.260,1,1,search,defensive_positioning
18.600,75.839,76.367,76.219,76.719,5954.027,6789.533,5956.899,6079.602,352.089,319.000,347.170,320.642,3.263,4.688,4.613,6.036,2.034,8.108,1.209,7.282,1,1,search,defensive_positioning
18.800,75.700,76.234,76.098,76.604,5954.431,6825.528,5957.042,6082.266,351.804,318.209,346.558,319.817,3.430,4.864,4.755,6.188,2.185,6.101,1.360,5.275,1,1,search,defensive_positioning
19.000,75.560,76.102,75.977,76.490,5955.221,6861.948,5957.336,6084.798,351.797,317.366,346.222,318.919,3.311,4.754,4.764,6.206,2.081,4.133,1.257,3.306,1,1,search,defensive_positioning
19.200,75.421,75.968,75.857,76.376,5956.087,6898.842,5957.774,6087.423,351.632,316.308,345.569,318.066,3.482,4.933,4.889,6.337,2.242,2.224,1.417,1.397,1,1,search,defensive_positioning
19.400,75.281,75.835,75.738,76.263,5957.034,6936.348,5958.485,6090.370,351.636,314.983,345.229,317.440,3.369,4.825,5.132,6.585,1.916,0.333,1.091,0.495,1,1,search,defensive_positioning
19.600,75.142,75.702,75.620,76.150,5957.917,6974.376,5959.657,6093.616,351.463,313.928,345.023,316.866,3.544,5.003,5.480,6.936,1.926,1.492,1.101,2.320,1,1,search,defensive_positioning
19.800,75.003,75.569,75.502,76.038,5958.816,7012.683,5961.234,6097.023,351.458,313.260,344.659,316.265,3.431,4.893,5.354,6.813,1.619,3.345,0.794,4.173,1,1,search,defensive_positioning
20.000,74.864,75.436,75.384,75.926,5959.622,7051.043,5962.398,6100.425,351.285,312.632,344.483,315.477,3.610,5.073,4.832,6.292,1.707,5.250,0.882,6.078,1,1,search,defensive_positioning
20.200,74.725,75.303,75.267,75.815,5960.431,7089.284,5963.046,6103.868,351.282,312.116,344.268,314.627,3.496,4.958,4.685,6.144,1.829,7.168,1.004,7.997,1,1,lock_on,defensive_positioning
20.400,74.586,75.170,75.150,75.704,5961.071,7127.352,5963.568,6107.545,351.335,311.506,344.105,314.021,3.525,4.985,4.827,6.283,1.764,9.128,0.939,9.957,1,1,lock_on,defensive_positioning
20.600,74.447,75.038,75.033,75.593,5961.684,7165.454,5964.111,6111.430,351.220,310.868,344.017,313.484,3.694,5.150,4.952,6.403,1.948,11.046,1.124,11.875,1,1,lock_on,defensive_positioning
20.800,74.308,74.906,74.916,75.483,5962.375,7203.834,5964.769,6115.376,351.237,309.909,344.128,312.925,3.602,5.052,5.117,6.562,1.887,12.993,1.063,13.822,1,1,lock_on,defensive_positioning
21.000,74.169,74.774,74.800,75.374,5963.003,7242.643,5965.370,6119.205,351.075,308.923,343.996,312.168,3.773,5.216,5.065,6.503,2.068,14.988,1.244,15.817,1,1,lock_on,defensive_positioning
21.200,74.031,74.643,74.684,75.267,5963.649,7281.781,5965.990,6122.945,351.081,308.099,344.084,311.333,3.672,5.107,5.120,6.549,1.986,16.993,1.162,17.823,1,1,lock_on,defensive_positioning
21.400,73.892,74.512,74.569,75.160,5964.205,7321.285,5966.513,6126.786,350.917,307.039,343.947,310.742,3.842,5.266,5.333,6.752,2.158,19.025,1.333,19.855,1,1,lock_on,defensive_positioning
21.600,73.753,74.382,74.455,75.055,5964.767,7361.237,5967.038,6130.712,350.923,305.983,344.031,310.318,3.736,5.148,5.303,6.709,2.064,19.441,1.240,20.272,1,1,lock_on,attack_maneuver
21.800,73.614,74.253,74.341,74.950,5965.234,7401.505,5967.460,6134.717,350.761,305.177,343.894,310.001,3.907,5.306,5.348,6.740,2.233,17.730,1.408,18.561,1,1,lock_on,attack_maneuver
22.000,73.475,74.123,74.228,74.847,5965.703,7442.065,5967.881,6138.785,350.770,304.250,343.978,309.961,3.798,5.183,5.530,6.909,2.132,17.398,1.307,18.230,1,1,lock_on,attack_maneuver
22.200,73.337,73.994,74.115,74.744,5966.075,7482.699,5968.198,6142.893,350.612,303.294,343.843,309.982,3.972,5.342,5.120,6.484,2.300,16.488,1.475,17.320,1,1,lock_on,attack_maneuver
22.400,73.198,73.865,74.002,74.641,5966.449,7522.902,5968.604,6146.737,350.624,302.244,343.642,309.937,3.860,5.216,4.272,5.621,2.030,14.727,1.203,15.560,1,1,lock_on,attack_maneuver
22.600,73.059,73.736,73.889,74.537,5966.724,7562.385,5969.236,6149.922,350.471,301.297,343.610,309.707,4.038,5.379,3.084,4.418,2.216,14.134,1.389,14.968,1,1,lock_on,attack_maneuver
22.800,72.921,73.607,73.775,74.433,5966.998,7600.920,5970.244,6152.261,350.487,300.756,343.335,309.403,3.924,5.251,2.234,3.554,2.228,14.016,1.400,14.851,1,1,lock_on,attack_maneuver
23.000,72.782,73.478,73.661,74.328,5967.173,7638.366,5971.471,6153.617,350.338,300.235,342.975,309.323,4.106,5.418,2.503,3.808,1.896,14.369,1.067,15.205,1,1,lock_on,attack_maneuver
23.200,72.644,73.349,73.545,74.222,5967.345,7674.849,5972.198,6153.646,350.360,299.350,342.580,309.734,3.991,5.289,2.720,4.011,2.106,14.260,1.276,15.097,1,1,lock_on,attack_maneuver
23.400,72.505,73.219,73.430,74.116,5967.346,7710.441,5972.535,6152.362,350.437,298.673,342.281,310.102,4.025,5.310,2.467,3.744,2.097,13.096,1.265,13.935,1,1,lock_on,attack_maneuver
23.600,72.367,73.090,73.314,74.009,5967.317,7745.193,5972.689,6150.130,350.347,297.972,342.120,310.101,4.200,5.471,2.515,3.779,2.274,12.068,1.441,12.909,1,1,lock_on,attack_maneuver
23.800,72.229,72.960,73.198,73.901,5967.365,7779.195,5972.775,6146.994,350.388,297.284,342.228,310.200,4.105,5.364,1.687,2.938,2.180,12.373,1.345,13.215,1,1,lock_on,attack_maneuver
24.000,72.090,72.830,73.081,73.793,5967.349,7812.346,5972.726,6143.313,350.251,296.521,342.126,310.367,4.281,5.526,0.920,2.158,2.355,13.414,1.518,14.259,1,1,lock_on,attack_maneuver
24.200,71.952,72.701,72.964,73.685,5967.349,7844.607,5972.749,6139.496,350.281,295.751,341.960,310.915,4.180,5.412,0.220,1.445,2.120,14.146,1.281,14.993,1,1,lock_on,attack_maneuver
24.400,71.814,72.571,72.846,73.576,5967.257,7875.951,5972.987,6135.461,350.142,294.997,341.740,311.939,4.355,5.574,-0.468,0.744,2.309,14.710,1.467,15.559,1,1,lock_on,attack_maneuver
24.600,71.676,72.441,72.728,73.466,5967.273,7906.362,5973.593,6131.091,350.101,294.250,341.492,312.907,4.373,5.580,-1.168,0.030,2.321,14.913,1.476,15.765,1,1,lock_on,attack_maneuver
24.800,71.538,72.311,72.610,73.356,5967.691,7935.833,5974.461,6126.602,349.837,293.520,341.298,313.399,4.540,5.733,-1.892,-0.707,2.170,15.108,1.322,15.964,1,1,lock_on,attack_maneuver
25.000,71.400,72.181,72.492,73.246,5968.476,7964.362,5975.307,6122.236,349.844,292.813,341.185,313.682,4.403,5.582,-2.642,-1.471,2.350,15.381,1.499,16.240,1,1,lock_on,attack_maneuver
25.200,71.262,72.051,72.373,73.135,5969.306,7991.919,5976.180,6118.075,349.777,292.345,341.024,313.976,4.489,5.653,-3.552,-2.396,2.257,15.678,1.402,16.542,1,1,search,attack_maneuver
25.400,71.124,71.921,72.253,73.024,5970.120,8018.416,5976.958,6114.105,349.873,291.991,340.909,314.489,4.476,5.625,-4.002,-2.860,2.435,16.135,1.574,17.003,1,1,search,attack_maneuver
25.600,70.986,71.791,72.133,72.912,5970.864,8043.936,5977.729,6110.057,349.165,291.481,340.807,315.423,4.642,5.776,-4.525,-3.398,2.078,16.523,1.212,17.397,1,1,search,attack_maneuver
25.800,70.848,71.661,72.013,72.800,5971.632,8068.467,5978.216,6105.729,349.156,290.978,340.782,316.328,4.551,5.671,-5.158,-4.046,2.223,16.619,1.351,17.498,1,1,search,attack_maneuver
